activity_label,query_action_key,total_evaluated,correct,incorrect,unknown,tp,tn,fp,fn,accuracy
chopping_wood,cleaning_windows,6,6,0,0,0,6,0,0,1.0000
chopping_wood,cooking_chicken,6,6,0,0,0,6,0,0,1.0000
chopping_wood,decorating_christmas_tree,6,3,3,0,0,3,3,0,0.5000
chopping_wood,flipping_pancake,6,6,0,0,0,6,0,0,1.0000
chopping_wood,folding_clothes,6,2,4,0,0,2,4,0,0.3333
chopping_wood,mowing_lawn,6,6,0,0,0,6,0,0,1.0000
chopping_wood,petting_animal,6,6,0,0,0,6,0,0,1.0000
chopping_wood,reading_book,6,6,0,0,0,6,0,0,1.0000
chopping_wood,sanding_floor,6,4,2,0,0,4,2,0,0.6667
chopping_wood,using_computer,6,6,0,0,0,6,0,0,1.0000
chopping_wood,washing_dishes,6,6,0,0,0,6,0,0,1.0000
clay_pottery_making,carrying_baby,15,15,0,0,0,15,0,0,1.0000
clay_pottery_making,cleaning,15,15,0,0,0,15,0,0,1.0000
clay_pottery_making,cleaning_floor,15,15,0,0,0,15,0,0,1.0000
clay_pottery_making,cleaning_shoes,15,15,0,0,0,15,0,0,1.0000
clay_pottery_making,cleaning_windows,15,15,0,0,0,15,0,0,1.0000
clay_pottery_making,cooking_chicken,15,0,15,0,0,0,0,15,0.0000
clay_pottery_making,decorating_christmas_tree,15,15,0,0,0,15,0,0,1.0000
clay_pottery_making,flipping_pancake,15,0,15,0,0,0,0,15,0.0000
clay_pottery_making,folding_clothes,15,15,0,0,0,15,0,0,1.0000
clay_pottery_making,mowing_lawn,15,15,0,0,0,15,0,0,1.0000
clay_pottery_making,petting_animal,15,15,0,0,0,15,0,0,1.0000
clay_pottery_making,reading_book,15,15,0,0,0,15,0,0,1.0000
clay_pottery_making,sanding_floor,15,14,1,0,0,14,1,0,0.9333
clay_pottery_making,using_computer,15,15,0,0,0,15,0,0,1.0000
clay_pottery_making,washing_dishes,15,15,0,0,0,15,0,0,1.0000
cleaning_floor,carrying_baby,12,12,0,0,0,12,0,0,1.0000
cleaning_floor,cleaning,12,12,0,0,12,0,0,0,1.0000
cleaning_floor,cleaning_floor,12,11,1,0,11,0,0,1,0.9167
cleaning_floor,cleaning_shoes,12,8,4,0,8,0,0,4,0.6667
cleaning_floor,cleaning_windows,12,3,9,0,3,0,0,9,0.2500
cleaning_floor,cooking_chicken,12,12,0,0,0,12,0,0,1.0000
cleaning_floor,decorating_christmas_tree,12,11,1,0,0,11,1,0,0.9167
cleaning_floor,flipping_pancake,12,12,0,0,0,12,0,0,1.0000
cleaning_floor,folding_clothes,12,12,0,0,0,12,0,0,1.0000
cleaning_floor,mowing_lawn,12,12,0,0,0,12,0,0,1.0000
cleaning_floor,petting_animal,12,11,1,0,0,11,1,0,0.9167
cleaning_floor,reading_book,12,12,0,0,0,12,0,0,1.0000
cleaning_floor,sanding_floor,12,5,7,0,5,0,0,7,0.4167
cleaning_floor,using_computer,12,12,0,0,0,12,0,0,1.0000
cleaning_floor,washing_dishes,12,0,12,0,0,0,0,12,0.0000
cleaning_pool,carrying_baby,9,9,0,0,0,9,0,0,1.0000
cleaning_pool,cleaning,9,8,1,0,8,0,0,1,0.8889
cleaning_pool,cleaning_floor,9,0,9,0,0,0,0,9,0.0000
cleaning_pool,cleaning_shoes,9,0,9,0,0,0,0,9,0.0000
cleaning_pool,cleaning_windows,9,0,9,0,0,0,0,9,0.0000
cleaning_pool,cooking_chicken,9,9,0,0,0,9,0,0,1.0000
cleaning_pool,decorating_christmas_tree,9,9,0,0,0,9,0,0,1.0000
cleaning_pool,flipping_pancake,9,9,0,0,0,9,0,0,1.0000
cleaning_pool,folding_clothes,9,9,0,0,0,9,0,0,1.0000
cleaning_pool,mowing_lawn,9,9,0,0,0,9,0,0,1.0000
cleaning_pool,petting_animal,9,9,0,0,0,9,0,0,1.0000
cleaning_pool,reading_book,9,9,0,0,0,9,0,0,1.0000
cleaning_pool,sanding_floor,9,9,0,0,0,9,0,0,1.0000
cleaning_pool,using_computer,9,9,0,0,0,9,0,0,1.0000
cleaning_pool,washing_dishes,9,0,9,0,0,0,0,9,0.0000
cleaning_shoes,carrying_baby,6,6,0,0,0,6,0,0,1.0000
cleaning_shoes,cleaning,6,5,1,0,5,0,0,1,0.8333
cleaning_shoes,cleaning_floor,6,2,4,0,2,0,0,4,0.3333
cleaning_shoes,cleaning_shoes,6,5,1,0,5,0,0,1,0.8333
cleaning_shoes,cleaning_windows,6,0,6,0,0,0,0,6,0.0000
cleaning_shoes,cooking_chicken,6,6,0,0,0,6,0,0,1.0000
cleaning_shoes,decorating_christmas_tree,6,6,0,0,0,6,0,0,1.0000
cleaning_shoes,flipping_pancake,6,6,0,0,0,6,0,0,1.0000
cleaning_shoes,folding_clothes,6,6,0,0,0,6,0,0,1.0000
cleaning_shoes,mowing_lawn,6,6,0,0,0,6,0,0,1.0000
cleaning_shoes,petting_animal,6,6,0,0,0,6,0,0,1.0000
cleaning_shoes,reading_book,6,6,0,0,0,6,0,0,1.0000
cleaning_shoes,sanding_floor,6,6,0,0,0,6,0,0,1.0000
cleaning_shoes,using_computer,6,6,0,0,0,6,0,0,1.0000
cleaning_shoes,washing_dishes,6,0,6,0,0,0,0,6,0.0000
cleaning_windows,carrying_baby,6,5,1,0,0,5,1,0,0.8333
cleaning_windows,cleaning,6,3,3,0,3,0,0,3,0.5000
cleaning_windows,cleaning_floor,6,1,5,0,1,0,0,5,0.1667
cleaning_windows,cleaning_shoes,6,1,5,0,1,0,0,5,0.1667
cleaning_windows,cleaning_windows,6,2,4,0,2,0,0,4,0.3333
cleaning_windows,cooking_chicken,6,6,0,0,0,6,0,0,1.0000
cleaning_windows,decorating_christmas_tree,6,6,0,0,0,6,0,0,1.0000
cleaning_windows,flipping_pancake,6,6,0,0,0,6,0,0,1.0000
cleaning_windows,folding_clothes,6,6,0,0,0,6,0,0,1.0000
cleaning_windows,mowing_lawn,6,6,0,0,0,6,0,0,1.0000
cleaning_windows,petting_animal,6,6,0,0,0,6,0,0,1.0000
cleaning_windows,reading_book,6,6,0,0,0,6,0,0,1.0000
cleaning_windows,sanding_floor,6,6,0,0,0,6,0,0,1.0000
cleaning_windows,using_computer,6,6,0,0,0,6,0,0,1.0000
cleaning_windows,washing_dishes,6,1,5,0,1,0,0,5,0.1667
climbing_ladder,carrying_baby,3,2,1,0,0,2,1,0,0.6667
climbing_ladder,cleaning,3,3,0,0,0,3,0,0,1.0000
climbing_ladder,cleaning_floor,3,3,0,0,0,3,0,0,1.0000
climbing_ladder,cleaning_shoes,3,3,0,0,0,3,0,0,1.0000
climbing_ladder,cleaning_windows,3,3,0,0,0,3,0,0,1.0000
climbing_ladder,cooking_chicken,3,3,0,0,0,3,0,0,1.0000
climbing_ladder,decorating_christmas_tree,3,3,0,0,0,3,0,0,1.0000
climbing_ladder,flipping_pancake,3,3,0,0,0,3,0,0,1.0000
climbing_ladder,folding_clothes,3,3,0,0,0,3,0,0,1.0000
climbing_ladder,mowing_lawn,3,3,0,0,0,3,0,0,1.0000
climbing_ladder,petting_animal,3,3,0,0,0,3,0,0,1.0000
climbing_ladder,reading_book,3,3,0,0,0,3,0,0,1.0000
climbing_ladder,sanding_floor,3,3,0,0,0,3,0,0,1.0000
climbing_ladder,using_computer,3,3,0,0,0,3,0,0,1.0000
climbing_ladder,washing_dishes,3,3,0,0,0,3,0,0,1.0000
cooking_chicken,carrying_baby,12,12,0,0,0,12,0,0,1.0000
cooking_chicken,cleaning,12,12,0,0,0,12,0,0,1.0000
cooking_chicken,cleaning_floor,12,12,0,0,0,12,0,0,1.0000
cooking_chicken,cleaning_shoes,12,12,0,0,0,12,0,0,1.0000
cooking_chicken,cleaning_windows,12,12,0,0,0,12,0,0,1.0000
cooking_chicken,cooking_chicken,12,10,2,0,10,0,0,2,0.8333
cooking_chicken,decorating_christmas_tree,12,12,0,0,0,12,0,0,1.0000
cooking_chicken,flipping_pancake,12,1,11,0,1,0,0,11,0.0833
cooking_chicken,folding_clothes,12,12,0,0,0,12,0,0,1.0000
cooking_chicken,mowing_lawn,12,12,0,0,0,12,0,0,1.0000
cooking_chicken,petting_animal,12,12,0,0,0,12,0,0,1.0000
cooking_chicken,reading_book,12,12,0,0,0,12,0,0,1.0000
cooking_chicken,sanding_floor,12,12,0,0,0,12,0,0,1.0000
cooking_chicken,using_computer,12,12,0,0,0,12,0,0,1.0000
cooking_chicken,washing_dishes,12,12,0,0,0,12,0,0,1.0000
cooking_on_campfire,carrying_baby,3,3,0,0,0,3,0,0,1.0000
cooking_on_campfire,cleaning,3,2,1,0,0,2,1,0,0.6667
cooking_on_campfire,cleaning_floor,3,3,0,0,0,3,0,0,1.0000
cooking_on_campfire,cleaning_shoes,3,3,0,0,0,3,0,0,1.0000
cooking_on_campfire,cleaning_windows,3,3,0,0,0,3,0,0,1.0000
cooking_on_campfire,cooking_chicken,3,1,2,0,1,0,0,2,0.3333
cooking_on_campfire,decorating_christmas_tree,3,3,0,0,0,3,0,0,1.0000
cooking_on_campfire,flipping_pancake,3,0,3,0,0,0,0,3,0.0000
cooking_on_campfire,folding_clothes,3,3,0,0,0,3,0,0,1.0000
cooking_on_campfire,mowing_lawn,3,3,0,0,0,3,0,0,1.0000
cooking_on_campfire,petting_animal,3,3,0,0,0,3,0,0,1.0000
cooking_on_campfire,reading_book,3,3,0,0,0,3,0,0,1.0000
cooking_on_campfire,sanding_floor,3,3,0,0,0,3,0,0,1.0000
cooking_on_campfire,using_computer,3,3,0,0,0,3,0,0,1.0000
cooking_on_campfire,washing_dishes,3,3,0,0,0,3,0,0,1.0000
counting_money,carrying_baby,3,3,0,0,0,3,0,0,1.0000
counting_money,cleaning,3,3,0,0,0,3,0,0,1.0000
counting_money,cleaning_floor,3,3,0,0,0,3,0,0,1.0000
counting_money,cleaning_shoes,3,3,0,0,0,3,0,0,1.0000
counting_money,cleaning_windows,3,3,0,0,0,3,0,0,1.0000
counting_money,cooking_chicken,3,3,0,0,0,3,0,0,1.0000
counting_money,decorating_christmas_tree,3,3,0,0,0,3,0,0,1.0000
counting_money,flipping_pancake,3,3,0,0,0,3,0,0,1.0000
counting_money,folding_clothes,3,3,0,0,0,3,0,0,1.0000
counting_money,mowing_lawn,3,3,0,0,0,3,0,0,1.0000
counting_money,petting_animal,3,3,0,0,0,3,0,0,1.0000
counting_money,reading_book,3,3,0,0,0,3,0,0,1.0000
counting_money,sanding_floor,3,3,0,0,0,3,0,0,1.0000
counting_money,using_computer,3,3,0,0,0,3,0,0,1.0000
counting_money,washing_dishes,3,3,0,0,0,3,0,0,1.0000
country_line_dancing,carrying_baby,15,15,0,0,0,15,0,0,1.0000
country_line_dancing,cleaning,15,15,0,0,0,15,0,0,1.0000
country_line_dancing,cleaning_floor,15,15,0,0,0,15,0,0,1.0000
country_line_dancing,cleaning_shoes,15,15,0,0,0,15,0,0,1.0000
country_line_dancing,cleaning_windows,15,15,0,0,0,15,0,0,1.0000
country_line_dancing,cooking_chicken,15,15,0,0,0,15,0,0,1.0000
country_line_dancing,decorating_christmas_tree,15,15,0,0,0,15,0,0,1.0000
country_line_dancing,flipping_pancake,15,15,0,0,0,15,0,0,1.0000
country_line_dancing,folding_clothes,15,15,0,0,0,15,0,0,1.0000
country_line_dancing,mowing_lawn,15,15,0,0,0,15,0,0,1.0000
country_line_dancing,petting_animal,15,15,0,0,0,15,0,0,1.0000
country_line_dancing,reading_book,15,15,0,0,0,15,0,0,1.0000
country_line_dancing,sanding_floor,15,15,0,0,0,15,0,0,1.0000
country_line_dancing,using_computer,15,14,1,0,0,14,1,0,0.9333
country_line_dancing,washing_dishes,15,15,0,0,0,15,0,0,1.0000
crying,carrying_baby,3,2,1,0,0,2,1,0,0.6667
crying,cleaning,3,2,1,0,0,2,1,0,0.6667
crying,cleaning_floor,3,3,0,0,0,3,0,0,1.0000
crying,cleaning_shoes,3,3,0,0,0,3,0,0,1.0000
crying,cleaning_windows,3,3,0,0,0,3,0,0,1.0000
crying,cooking_chicken,3,3,0,0,0,3,0,0,1.0000
crying,decorating_christmas_tree,3,3,0,0,0,3,0,0,1.0000
crying,flipping_pancake,3,3,0,0,0,3,0,0,1.0000
crying,folding_clothes,3,3,0,0,0,3,0,0,1.0000
crying,mowing_lawn,3,3,0,0,0,3,0,0,1.0000
crying,petting_animal,3,3,0,0,0,3,0,0,1.0000
crying,reading_book,3,3,0,0,0,3,0,0,1.0000
crying,sanding_floor,3,3,0,0,0,3,0,0,1.0000
crying,using_computer,3,3,0,0,0,3,0,0,1.0000
crying,washing_dishes,3,3,0,0,0,3,0,0,1.0000
curling_hair,carrying_baby,9,9,0,0,0,9,0,0,1.0000
curling_hair,cleaning,9,5,4,0,0,5,4,0,0.5556
curling_hair,cleaning_floor,9,9,0,0,0,9,0,0,1.0000
curling_hair,cleaning_shoes,9,9,0,0,0,9,0,0,1.0000
curling_hair,cleaning_windows,9,9,0,0,0,9,0,0,1.0000
curling_hair,cooking_chicken,9,9,0,0,0,9,0,0,1.0000
curling_hair,decorating_christmas_tree,9,7,2,0,0,7,2,0,0.7778
curling_hair,flipping_pancake,9,9,0,0,0,9,0,0,1.0000
curling_hair,folding_clothes,9,6,3,0,0,6,3,0,0.6667
curling_hair,mowing_lawn,9,9,0,0,0,9,0,0,1.0000
curling_hair,petting_animal,9,9,0,0,0,9,0,0,1.0000
curling_hair,reading_book,9,9,0,0,0,9,0,0,1.0000
curling_hair,sanding_floor,9,9,0,0,0,9,0,0,1.0000
curling_hair,using_computer,9,9,0,0,0,9,0,0,1.0000
curling_hair,washing_dishes,9,9,0,0,0,9,0,0,1.0000
cutting_watermelon,carrying_baby,3,3,0,0,0,3,0,0,1.0000
cutting_watermelon,cleaning,3,3,0,0,0,3,0,0,1.0000
cutting_watermelon,cleaning_floor,3,3,0,0,0,3,0,0,1.0000
cutting_watermelon,cleaning_shoes,3,3,0,0,0,3,0,0,1.0000
cutting_watermelon,cleaning_windows,3,3,0,0,0,3,0,0,1.0000
cutting_watermelon,cooking_chicken,3,3,0,0,0,3,0,0,1.0000
cutting_watermelon,decorating_christmas_tree,3,3,0,0,0,3,0,0,1.0000
cutting_watermelon,flipping_pancake,3,3,0,0,0,3,0,0,1.0000
cutting_watermelon,folding_clothes,3,3,0,0,0,3,0,0,1.0000
cutting_watermelon,mowing_lawn,3,3,0,0,0,3,0,0,1.0000
cutting_watermelon,petting_animal,3,3,0,0,0,3,0,0,1.0000
cutting_watermelon,reading_book,3,3,0,0,0,3,0,0,1.0000
cutting_watermelon,sanding_floor,3,3,0,0,0,3,0,0,1.0000
cutting_watermelon,using_computer,3,3,0,0,0,3,0,0,1.0000
cutting_watermelon,washing_dishes,3,3,0,0,0,3,0,0,1.0000
dancing_ballet,carrying_baby,15,15,0,0,0,15,0,0,1.0000
dancing_ballet,cleaning,15,15,0,0,0,15,0,0,1.0000
dancing_ballet,cleaning_floor,15,15,0,0,0,15,0,0,1.0000
dancing_ballet,cleaning_shoes,15,13,2,0,0,13,2,0,0.8667
dancing_ballet,cleaning_windows,15,15,0,0,0,15,0,0,1.0000
dancing_ballet,cooking_chicken,15,15,0,0,0,15,0,0,1.0000
dancing_ballet,decorating_christmas_tree,15,15,0,0,0,15,0,0,1.0000
dancing_ballet,flipping_pancake,15,15,0,0,0,15,0,0,1.0000
dancing_ballet,folding_clothes,15,14,1,0,0,14,1,0,0.9333
dancing_ballet,mowing_lawn,15,15,0,0,0,15,0,0,1.0000
dancing_ballet,petting_animal,15,15,0,0,0,15,0,0,1.0000
dancing_ballet,reading_book,15,15,0,0,0,15,0,0,1.0000
dancing_ballet,sanding_floor,15,15,0,0,0,15,0,0,1.0000
dancing_ballet,using_computer,15,15,0,0,0,15,0,0,1.0000
dancing_ballet,washing_dishes,15,15,0,0,0,15,0,0,1.0000
dancing_charleston,carrying_baby,15,14,1,0,0,14,1,0,0.9333
dancing_charleston,cleaning,15,15,0,0,0,15,0,0,1.0000
dancing_charleston,cleaning_floor,15,15,0,0,0,15,0,0,1.0000
dancing_charleston,cleaning_shoes,15,15,0,0,0,15,0,0,1.0000
dancing_charleston,cleaning_windows,15,15,0,0,0,15,0,0,1.0000
dancing_charleston,cooking_chicken,15,15,0,0,0,15,0,0,1.0000
dancing_charleston,decorating_christmas_tree,15,15,0,0,0,15,0,0,1.0000
dancing_charleston,flipping_pancake,15,15,0,0,0,15,0,0,1.0000
dancing_charleston,folding_clothes,15,15,0,0,0,15,0,0,1.0000
dancing_charleston,mowing_lawn,15,15,0,0,0,15,0,0,1.0000
dancing_charleston,petting_animal,15,15,0,0,0,15,0,0,1.0000
dancing_charleston,reading_book,15,15,0,0,0,15,0,0,1.0000
dancing_charleston,sanding_floor,15,15,0,0,0,15,0,0,1.0000
dancing_charleston,using_computer,15,15,0,0,0,15,0,0,1.0000
dancing_charleston,washing_dishes,15,15,0,0,0,15,0,0,1.0000
decorating_the_christmas_tree,carrying_baby,3,3,0,0,0,3,0,0,1.0000
decorating_the_christmas_tree,cleaning,3,3,0,0,0,3,0,0,1.0000
decorating_the_christmas_tree,cleaning_floor,3,3,0,0,0,3,0,0,1.0000
decorating_the_christmas_tree,cleaning_shoes,3,3,0,0,0,3,0,0,1.0000
decorating_the_christmas_tree,cleaning_windows,3,3,0,0,0,3,0,0,1.0000
decorating_the_christmas_tree,cooking_chicken,3,3,0,0,0,3,0,0,1.0000
decorating_the_christmas_tree,decorating_christmas_tree,3,3,0,0,3,0,0,0,1.0000
decorating_the_christmas_tree,flipping_pancake,3,3,0,0,0,3,0,0,1.0000
decorating_the_christmas_tree,folding_clothes,3,3,0,0,0,3,0,0,1.0000
decorating_the_christmas_tree,mowing_lawn,3,3,0,0,0,3,0,0,1.0000
decorating_the_christmas_tree,petting_animal,3,3,0,0,0,3,0,0,1.0000
decorating_the_christmas_tree,reading_book,3,3,0,0,0,3,0,0,1.0000
decorating_the_christmas_tree,sanding_floor,3,3,0,0,0,3,0,0,1.0000
decorating_the_christmas_tree,using_computer,3,3,0,0,0,3,0,0,1.0000
decorating_the_christmas_tree,washing_dishes,3,3,0,0,0,3,0,0,1.0000
digging,carrying_baby,3,3,0,0,0,3,0,0,1.0000
digging,cleaning,3,2,1,0,0,2,1,0,0.6667
digging,cleaning_floor,3,3,0,0,0,3,0,0,1.0000
digging,cleaning_shoes,3,3,0,0,0,3,0,0,1.0000
digging,cleaning_windows,3,3,0,0,0,3,0,0,1.0000
digging,cooking_chicken,3,3,0,0,0,3,0,0,1.0000
digging,decorating_christmas_tree,3,3,0,0,0,3,0,0,1.0000
digging,flipping_pancake,3,3,0,0,0,3,0,0,1.0000
digging,folding_clothes,3,3,0,0,0,3,0,0,1.0000
digging,mowing_lawn,3,3,0,0,0,3,0,0,1.0000
digging,petting_animal,3,3,0,0,0,3,0,0,1.0000
digging,reading_book,3,3,0,0,0,3,0,0,1.0000
digging,sanding_floor,3,3,0,0,0,3,0,0,1.0000
digging,using_computer,3,3,0,0,0,3,0,0,1.0000
digging,washing_dishes,3,3,0,0,0,3,0,0,1.0000
disc_golfing,carrying_baby,9,7,2,0,0,7,2,0,0.7778
disc_golfing,cleaning,9,7,2,0,0,7,2,0,0.7778
disc_golfing,cleaning_floor,9,9,0,0,0,9,0,0,1.0000
disc_golfing,cleaning_shoes,9,9,0,0,0,9,0,0,1.0000
disc_golfing,cleaning_windows,9,9,0,0,0,9,0,0,1.0000
disc_golfing,cooking_chicken,9,9,0,0,0,9,0,0,1.0000
disc_golfing,decorating_christmas_tree,9,9,0,0,0,9,0,0,1.0000
disc_golfing,flipping_pancake,9,9,0,0,0,9,0,0,1.0000
disc_golfing,folding_clothes,9,8,1,0,0,8,1,0,0.8889
disc_golfing,mowing_lawn,9,9,0,0,0,9,0,0,1.0000
disc_golfing,petting_animal,9,8,1,0,0,8,1,0,0.8889
disc_golfing,reading_book,9,9,0,0,0,9,0,0,1.0000
disc_golfing,sanding_floor,9,9,0,0,0,9,0,0,1.0000
disc_golfing,using_computer,9,9,0,0,0,9,0,0,1.0000
disc_golfing,washing_dishes,9,9,0,0,0,9,0,0,1.0000
diving_cliff,carrying_baby,6,1,5,0,0,1,5,0,0.1667
diving_cliff,cleaning,6,5,1,0,0,5,1,0,0.8333
diving_cliff,cleaning_floor,6,6,0,0,0,6,0,0,1.0000
diving_cliff,cleaning_shoes,6,6,0,0,0,6,0,0,1.0000
diving_cliff,cleaning_windows,6,6,0,0,0,6,0,0,1.0000
diving_cliff,cooking_chicken,6,6,0,0,0,6,0,0,1.0000
diving_cliff,decorating_christmas_tree,6,6,0,0,0,6,0,0,1.0000
diving_cliff,flipping_pancake,6,6,0,0,0,6,0,0,1.0000
diving_cliff,folding_clothes,6,6,0,0,0,6,0,0,1.0000
diving_cliff,mowing_lawn,6,6,0,0,0,6,0,0,1.0000
diving_cliff,petting_animal,6,6,0,0,0,6,0,0,1.0000
diving_cliff,reading_book,6,6,0,0,0,6,0,0,1.0000
diving_cliff,sanding_floor,6,6,0,0,0,6,0,0,1.0000
diving_cliff,using_computer,6,6,0,0,0,6,0,0,1.0000
diving_cliff,washing_dishes,6,6,0,0,0,6,0,0,1.0000
doing_nails,carrying_baby,15,15,0,0,0,15,0,0,1.0000
doing_nails,cleaning,15,10,5,0,0,10,5,0,0.6667
doing_nails,cleaning_floor,15,15,0,0,0,15,0,0,1.0000
doing_nails,cleaning_shoes,15,15,0,0,0,15,0,0,1.0000
doing_nails,cleaning_windows,15,15,0,0,0,15,0,0,1.0000
doing_nails,cooking_chicken,15,15,0,0,0,15,0,0,1.0000
doing_nails,decorating_christmas_tree,15,14,1,0,0,14,1,0,0.9333
doing_nails,flipping_pancake,15,15,0,0,0,15,0,0,1.0000
doing_nails,folding_clothes,15,14,1,0,0,14,1,0,0.9333
doing_nails,mowing_lawn,15,15,0,0,0,15,0,0,1.0000
doing_nails,petting_animal,15,15,0,0,0,15,0,0,1.0000
doing_nails,reading_book,15,15,0,0,0,15,0,0,1.0000
doing_nails,sanding_floor,15,15,0,0,0,15,0,0,1.0000
doing_nails,using_computer,15,15,0,0,0,15,0,0,1.0000
doing_nails,washing_dishes,15,15,0,0,0,15,0,0,1.0000
drawing,carrying_baby,3,3,0,0,0,3,0,0,1.0000
drawing,cleaning,3,3,0,0,0,3,0,0,1.0000
drawing,cleaning_floor,3,3,0,0,0,3,0,0,1.0000
drawing,cleaning_shoes,3,3,0,0,0,3,0,0,1.0000
drawing,cleaning_windows,3,3,0,0,0,3,0,0,1.0000
drawing,cooking_chicken,3,3,0,0,0,3,0,0,1.0000
drawing,decorating_christmas_tree,3,3,0,0,0,3,0,0,1.0000
drawing,flipping_pancake,3,3,0,0,0,3,0,0,1.0000
drawing,folding_clothes,3,3,0,0,0,3,0,0,1.0000
drawing,mowing_lawn,3,3,0,0,0,3,0,0,1.0000
drawing,petting_animal,3,3,0,0,0,3,0,0,1.0000
drawing,reading_book,3,3,0,0,0,3,0,0,1.0000
drawing,sanding_floor,3,3,0,0,0,3,0,0,1.0000
drawing,using_computer,3,3,0,0,0,3,0,0,1.0000
drawing,washing_dishes,3,3,0,0,0,3,0,0,1.0000
dribbling_basketball,carrying_baby,21,21,0,0,0,21,0,0,1.0000
dribbling_basketball,cleaning,21,21,0,0,0,21,0,0,1.0000
dribbling_basketball,cleaning_floor,21,21,0,0,0,21,0,0,1.0000
dribbling_basketball,cleaning_shoes,21,21,0,0,0,21,0,0,1.0000
dribbling_basketball,cleaning_windows,21,21,0,0,0,21,0,0,1.0000
dribbling_basketball,cooking_chicken,21,21,0,0,0,21,0,0,1.0000
dribbling_basketball,decorating_christmas_tree,21,21,0,0,0,21,0,0,1.0000
dribbling_basketball,flipping_pancake,21,21,0,0,0,21,0,0,1.0000
dribbling_basketball,folding_clothes,21,21,0,0,0,21,0,0,1.0000
dribbling_basketball,mowing_lawn,21,21,0,0,0,21,0,0,1.0000
dribbling_basketball,petting_animal,21,21,0,0,0,21,0,0,1.0000
dribbling_basketball,reading_book,21,21,0,0,0,21,0,0,1.0000
dribbling_basketball,sanding_floor,21,21,0,0,0,21,0,0,1.0000
dribbling_basketball,using_computer,21,21,0,0,0,21,0,0,1.0000
dribbling_basketball,washing_dishes,21,21,0,0,0,21,0,0,1.0000
drinking_shots,carrying_baby,3,3,0,0,0,3,0,0,1.0000
drinking_shots,cleaning,3,3,0,0,0,3,0,0,1.0000
drinking_shots,cleaning_floor,3,3,0,0,0,3,0,0,1.0000
drinking_shots,cleaning_shoes,3,3,0,0,0,3,0,0,1.0000
drinking_shots,cleaning_windows,3,3,0,0,0,3,0,0,1.0000
drinking_shots,cooking_chicken,3,3,0,0,0,3,0,0,1.0000
drinking_shots,decorating_christmas_tree,3,3,0,0,0,3,0,0,1.0000
drinking_shots,flipping_pancake,3,3,0,0,0,3,0,0,1.0000
drinking_shots,folding_clothes,3,3,0,0,0,3,0,0,1.0000
drinking_shots,mowing_lawn,3,3,0,0,0,3,0,0,1.0000
drinking_shots,petting_animal,3,3,0,0,0,3,0,0,1.0000
drinking_shots,reading_book,3,3,0,0,0,3,0,0,1.0000
drinking_shots,sanding_floor,3,3,0,0,0,3,0,0,1.0000
drinking_shots,using_computer,3,3,0,0,0,3,0,0,1.0000
drinking_shots,washing_dishes,3,3,0,0,0,3,0,0,1.0000
driving_car,carrying_baby,3,2,1,0,0,2,1,0,0.6667
driving_car,cleaning,3,0,3,0,0,0,3,0,0.0000
driving_car,cleaning_floor,3,3,0,0,0,3,0,0,1.0000
driving_car,cleaning_shoes,3,3,0,0,0,3,0,0,1.0000
driving_car,cleaning_windows,3,3,0,0,0,3,0,0,1.0000
driving_car,cooking_chicken,3,3,0,0,0,3,0,0,1.0000
driving_car,decorating_christmas_tree,3,3,0,0,0,3,0,0,1.0000
driving_car,flipping_pancake,3,3,0,0,0,3,0,0,1.0000
driving_car,folding_clothes,3,3,0,0,0,3,0,0,1.0000
driving_car,mowing_lawn,3,3,0,0,0,3,0,0,1.0000
driving_car,petting_animal,3,3,0,0,0,3,0,0,1.0000
driving_car,reading_book,3,3,0,0,0,3,0,0,1.0000
driving_car,sanding_floor,3,3,0,0,0,3,0,0,1.0000
driving_car,using_computer,3,3,0,0,0,3,0,0,1.0000
driving_car,washing_dishes,3,3,0,0,0,3,0,0,1.0000
drop_kicking,carrying_baby,12,9,3,0,0,9,3,0,0.7500
drop_kicking,cleaning,12,7,5,0,0,7,5,0,0.5833
drop_kicking,cleaning_floor,12,11,1,0,0,11,1,0,0.9167
drop_kicking,cleaning_shoes,12,11,1,0,0,11,1,0,0.9167
drop_kicking,cleaning_windows,12,12,0,0,0,12,0,0,1.0000
drop_kicking,cooking_chicken,12,12,0,0,0,12,0,0,1.0000
drop_kicking,decorating_christmas_tree,12,10,2,0,0,10,2,0,0.8333
drop_kicking,flipping_pancake,12,12,0,0,0,12,0,0,1.0000
drop_kicking,folding_clothes,12,10,2,0,0,10,2,0,0.8333
drop_kicking,mowing_lawn,12,12,0,0,0,12,0,0,1.0000
drop_kicking,petting_animal,12,12,0,0,0,12,0,0,1.0000
drop_kicking,reading_book,12,12,0,0,0,12,0,0,1.0000
drop_kicking,sanding_floor,12,12,0,0,0,12,0,0,1.0000
drop_kicking,using_computer,12,11,1,0,0,11,1,0,0.9167
drop_kicking,washing_dishes,12,12,0,0,0,12,0,0,1.0000
drumming_fingers,carrying_baby,6,6,0,0,0,6,0,0,1.0000
drumming_fingers,cleaning,6,6,0,0,0,6,0,0,1.0000
drumming_fingers,cleaning_floor,6,6,0,0,0,6,0,0,1.0000
drumming_fingers,cleaning_shoes,6,6,0,0,0,6,0,0,1.0000
drumming_fingers,cleaning_windows,6,6,0,0,0,6,0,0,1.0000
drumming_fingers,cooking_chicken,6,6,0,0,0,6,0,0,1.0000
